lotplan,date,harvested_tonnes,min_N,max_N,leaf_water_content,sugar_made,dollar_made
2RP727479,2018-03-17,0,126.3532676,141.3532676,0.750385976,0,0
2RP727479,2018-04-16,1145.044,129.8,144.8,0.660136115,173.491515151515,25190.968
2RP727479,2018-04-26,0,96.94846009,111.9484601,0.694514409,0,0
2RP727479,2018-05-06,125.056,121.0970608,136.0970608,0.701359062,18.9478787878788,2751.232
2RP727479,2018-05-26,0,117.9210875,132.9210875,0.604640265,0,0
2RP727479,2018-06-05,36.149,106.8762746,121.8762746,0.630688877,5.47712121212121,795.278
2RP727479,2018-06-15,257.928,121.5161558,136.5161558,0.609698618,39.08,5674.416
2RP727479,2018-06-25,790.393,127.2361809,142.2361809,0.612045026,119.756515151515,17388.646
2RP727479,2018-07-05,280.399,132.7027027,147.7027027,0.60052671,42.484696969697,6168.778
2RP727479,2018-07-15,0,123.8325991,138.8325991,0.599711396,0,0
2RP727479,2018-07-25,127.01,134.0721649,149.0721649,0.598131294,19.2439393939394,2794.22
2RP727479,2018-08-04,67.413,135,150,0.537440048,10.2140909090909,1483.086
2RP727479,2018-08-14,27.356,,,,4.14484848484849,601.832
2RP727479,2018-08-24,0,,,,0,0
2RP727479,2018-09-03,0,,,,0,0
2RP727479,2018-09-13,0,,,,0,0
2RP727479,2018-10-03,0,135,150,0.702776869,0,0
2RP727479,2018-10-23,11.724,,,,1.77636363636364,257.928
2RP727479,2018-11-02,0,,,,0,0
2RP727479,2018-11-12,0,,,,0,0
2RP727479,2018-11-22,0,,,,0,0
2RP727479,2018-12-02,0,129.1139241,144.1139241,0.664128969,0,0
2RP727479,2019-01-01,0,134.6992481,149.6992481,0.592551947,0,0
2RP727479,2019-01-21,0,100.5083565,115.5083565,0.65157837,0,0
2RP727479,2019-02-20,0,98.44067797,113.440678,0.740713178,0,0
2RP727479,2019-03-02,0,114.6068484,129.6068484,0.696821774,0,0
2RP727479,2019-03-12,4.885,97.48091603,112.480916,0.741446717,0.740151515151515,107.47
2RP727479,2019-04-11,778.669,132,147,0.68151271,117.980151515152,17130.718
2RP727479,2019-04-21,0,128.761498,143.761498,0.665750163,0,0
2RP727479,2019-05-01,0,115.0626959,130.0626959,0.699154468,0,0
2RP727479,2019-05-11,48.85,107.6699029,122.6699029,0.627995335,7.40151515151515,1074.7
2RP727479,2019-05-21,1499.695,135,150,0.505933153,227.226515151515,32993.29
2RP727479,2019-06-10,0,135,150,0.484610575,0,0
2RP727479,2019-06-20,0,109.2354125,124.2354125,0.658249783,0,0
2RP727479,2019-06-30,51.781,113.178025,128.178025,0.640341551,7.84560606060606,1139.182
2RP727479,2019-07-20,368.329,111.1639962,126.1639962,0.631599252,55.8074242424243,8103.238
2RP727479,2019-07-30,610.625,120.2408257,135.2408257,,92.5189393939394,13433.75
2RP727479,2019-08-09,0,114.1632444,129.1632444,0.656039897,0,0
2RP736969,2016-12-22,0,135,150,0.6129274,0,0
2RP736969,2017-01-01,0,123.3457249,138.3457249,0.527139468,0,0
2RP736969,2017-01-11,0,121.2481089,136.2481089,0.547617139,0,0
2RP736969,2017-02-10,0,134.343294,149.343294,0.621950427,0,0
2RP736969,2017-02-20,371.26,114.2776204,129.2776204,0.590570372,56.2515151515152,8167.72
2RP736969,2017-03-02,0,135,150,0.521866516,0,0
2RP736969,2017-03-12,0,108.221957,123.221957,0.618644975,0,0
2RP736969,2017-04-01,0,110.7346154,125.7346154,0.6949567,0,0
2RP736969,2017-04-11,70.344,113.978013,128.978013,0.642317823,10.6581818181818,1547.568
2RP736969,2017-05-01,0,135,150,0.572977111,0,0
2RP736969,2017-05-11,148.504,106.0242588,121.0242588,0.65682638,22.5006060606061,3267.088
2RP736969,2017-05-21,0,110.3544621,125.3544621,0.587507314,0,0
2RP736969,2017-05-31,102.585,117.833638,132.833638,0.621616747,15.5431818181818,2256.87
2RP736969,2017-06-20,126.033,119.6735751,134.6735751,0.650954601,19.0959090909091,2772.726
2RP736969,2017-07-10,306.778,135,150,0.633457294,46.4815151515152,6749.116
2RP736969,2017-07-20,340.973,117.5662252,132.5662252,0.657723909,51.6625757575758,7501.406
2RP736969,2017-07-30,0,135,150,0.655148545,0,0
2RP736969,2017-08-09,346.835,129.7058824,144.7058824,0.586490312,52.5507575757576,7630.37
2RP736969,2017-08-19,82.068,133.2608696,148.2608696,0.628087401,12.4345454545455,1805.496
2RP736969,2017-09-08,61.551,135,150,0.607497722,9.32590909090909,1354.122
2RP736969,2017-09-18,5.862,,,,0.888181818181818,128.964
2RP736969,2017-09-28,0,,,,0,0
2RP736969,2017-10-08,0,135,150,0.552769514,0,0
2RP736969,2017-10-28,1.954,,,,0.296060606060606,42.988
2RP736969,2017-11-07,0,135,150,0.637232459,0,0
2RP736969,2017-11-17,10.747,,,,1.62833333333333,236.434
2RP736969,2017-11-27,0,133.712297,148.712297,0.500509534,0,0
2RP736969,2017-12-07,38.103,116.1734694,131.1734694,0.578527976,5.77318181818182,838.266
2RP736969,2017-12-17,0,123.2896552,138.2896552,0.534631812,0,0
2RP736969,2017-12-27,373.214,123.0174927,138.0174927,0.57088053,56.5475757575758,8210.708
2RP736969,2018-01-06,0,132.5886076,147.5886076,0.58498145,0,0
2RP736969,2018-01-26,0,135,150,0.633798818,0,0
2RP736969,2018-02-15,372.237,133.6586414,148.6586414,0.639489645,56.3995454545455,8189.214
2RP736969,2018-03-17,0,100.6042296,115.6042296,0.624956352,0,0
2RP736969,2018-04-16,0,108.46,123.46,0.65553641,0,0
2RP736969,2018-04-26,157.297,95.44436146,110.4443615,0.695114849,23.8328787878788,3460.534
2RP736969,2018-05-06,284.307,107.6335878,122.6335878,0.677180724,43.0768181818182,6254.754
2RP736969,2018-05-26,0,134.066241,149.066241,0.622187823,0,0
2RP736969,2018-06-05,637.004,120.5490849,135.5490849,0.584874779,96.5157575757576,14014.088
2RP736969,2018-06-15,68.39,128.1355932,143.1355932,0.57406861,10.3621212121212,1504.58
2RP736969,2018-06-25,162.182,131.0136986,146.0136986,0.586136357,24.5730303030303,3568.004
2RP736969,2018-07-05,123.102,128.3472803,143.3472803,0.595580653,18.6518181818182,2708.244
2RP736969,2018-07-15,47.873,128.2105263,143.2105263,0.592140661,7.25348484848485,1053.206
2RP736969,2018-07-25,117.24,129.8571429,144.8571429,0.656302881,17.7636363636364,2579.28
2RP736969,2018-08-04,23.448,135,150,0.628370724,3.55272727272727,515.856
2RP736969,2018-08-14,16.609,135,150,0.687033585,2.51651515151515,365.398
2RP736969,2018-08-24,0,135,150,0.632381753,0,0
2RP736969,2018-09-03,42.011,135,150,0.66699247,6.36530303030303,924.242
2RP736969,2018-09-13,0,135,150,0.703347351,0,0
2RP736969,2018-10-03,170.975,,,,25.905303030303,3761.45
2RP736969,2018-10-23,0,,,,0,0
2RP736969,2018-11-02,0,,,,0,0
2RP736969,2018-11-12,0,,,,0,0
2RP736969,2018-11-22,0,,,,0,0
2RP736969,2018-12-02,0,,,,0,0
2RP736969,2019-01-01,0,135,150,0.669585868,0,0
2RP736969,2019-01-21,690.739,118.7346939,133.7346939,0.581068438,104.657424242424,15196.258
2RP736969,2019-02-20,0,109.4686649,124.4686649,0.652900531,0,0
2RP736969,2019-03-02,0,107.8914405,122.8914405,0.641236467,0,0
2RP736969,2019-03-12,28.333,98.25639205,113.256392,0.687442412,4.29287878787879,623.326
2RP736969,2019-04-11,1106.941,134.7818182,149.7818182,0.677399698,167.718333333333,24352.702
2RP736969,2019-04-21,0,127.2380952,142.2380952,0.60696715,0,0
2RP736969,2019-05-01,0,128.2061069,143.2061069,0.656187763,0,0
2RP736969,2019-05-11,8.793,102.0128205,117.0128205,0.637542773,1.33227272727273,193.446
2RP736969,2019-05-21,549.074,135,150,0.546490901,83.1930303030303,12079.628
2RP736969,2019-06-10,285.284,135,150,0.518628374,43.2248484848485,6276.248
2RP736969,2019-06-20,0,104.0830292,119.0830292,0.679877652,0,0
2RP736969,2019-06-30,351.72,115.0067935,130.0067935,0.633078254,53.2909090909091,7737.84
2RP736969,2019-07-20,0,119.4,134.4,0.602598635,0,0
2RP736969,2019-07-30,280.399,123.336933,138.336933,,42.484696969697,6168.778
2RP736969,2019-08-09,60.574,120.1122195,135.1122195,0.635712743,9.17787878787879,1332.628
2RP739437,2016-12-22,0,135,150,0.616241234,0,0
2RP739437,2017-01-01,0,131.1486486,146.1486486,0.564526709,0,0
2RP739437,2017-01-11,23.448,130.8,145.8,0.623483264,3.55272727272727,515.856
2RP739437,2017-02-10,0,115.5,130.5,0.541749012,0,0
2RP739437,2017-02-20,0,107.25,122.25,0.599320062,0,0
2RP739437,2017-03-02,78.16,,,,11.8424242424242,1719.52
2RP739437,2017-03-12,0,132.9113924,147.9113924,0.614448111,0,0
2RP739437,2017-04-01,0,115.6875,130.6875,0.661860709,0,0
2RP739437,2017-04-11,0,111.1875,126.1875,0.645725543,0,0
2RP739437,2017-05-01,55.689,135,150,0.428740287,8.43772727272727,1225.158
2RP739437,2017-05-11,0,98.25,113.25,0.697039478,0,0
2RP739437,2017-05-21,0,102.9375,117.9375,0.649200675,0,0
2RP739437,2017-05-31,0,106.5,121.5,0.648204687,0,0
2RP739437,2017-06-20,0,121.3125,136.3125,0.69860671,0,0
2RP739437,2017-07-10,78.16,,,,11.8424242424242,1719.52
2RP739437,2017-07-20,0,121.5,136.5,0.691961916,0,0
2RP739437,2017-07-30,0,133.875,148.875,0.643370769,0,0
2RP739437,2017-08-09,21.494,134.7413793,149.7413793,0.589800233,3.25666666666667,472.868
2RP739437,2017-08-19,19.54,135,150,0.642141661,2.96060606060606,429.88
2RP739437,2017-09-08,37.126,,,,5.62515151515152,816.772
2RP739437,2017-09-18,0,135,150,0.735572044,0,0
2RP739437,2017-09-28,57.643,,,,8.73378787878788,1268.146
2RP739437,2017-10-08,0,,,,0,0
2RP739437,2017-10-28,0,,,,0,0
2RP739437,2017-11-07,0,120,135,0.575696043,0,0
2RP739437,2017-11-17,0,135,150,0.680135305,0,0
2RP739437,2017-11-27,25.402,135,150,0.53079232,3.84878787878788,558.844
2RP739437,2017-12-07,12.701,122.195122,137.195122,0.572762016,1.92439393939394,279.422
2RP739437,2017-12-17,40.057,,,,6.06924242424243,881.254
2RP739437,2017-12-27,0,130.9090909,145.9090909,0.571959643,0,0
2RP739437,2018-01-06,0,135,150,0.600707196,0,0
2RP739437,2018-01-26,0,135,150,0.645036158,0,0
2RP739437,2018-02-15,0,127.6875,142.6875,0.682208418,0,0
2RP739437,2018-03-17,32.241,135,150,0.729152194,4.885,709.302
2RP739437,2018-04-16,3.908,135,150,0.583852765,0.592121212121212,85.976
2RP739437,2018-04-26,0,112.8846154,127.8846154,0.614472805,0,0
2RP739437,2018-05-06,0,135,150,0.727130132,0,0
2RP739437,2018-05-26,0,132.9375,147.9375,0.545695442,0,0
2RP739437,2018-06-05,5.862,127.2972973,142.2972973,0.56044706,0.888181818181818,128.964
2RP739437,2018-06-15,1.954,134.5833333,149.5833333,0.606563361,0.296060606060606,42.988
2RP739437,2018-06-25,37.126,135,150,0.616099849,5.62515151515152,816.772
2RP739437,2018-07-05,0.977,135,150,0.685946146,0.148030303030303,21.494
2RP739437,2018-07-15,0.977,135,150,0.635077442,0.148030303030303,21.494
2RP739437,2018-07-25,0,135,150,0.683835556,0,0
2RP739437,2018-08-04,0,135,150,0.63576789,0,0
2RP739437,2018-08-14,31.264,,,,4.7369696969697,687.808
2RP739437,2018-08-24,0,,,,0,0
2RP739437,2018-09-03,0,,,,0,0
2RP739437,2018-09-13,0,,,,0,0
2RP739437,2018-10-03,0,,,,0,0
2RP739437,2018-10-23,0,,,,0,0
2RP739437,2018-11-02,0,,,,0,0
2RP739437,2018-11-12,0,,,,0,0
2RP739437,2018-11-22,0,135,150,0.644786125,0,0
2RP739437,2018-12-02,0,135,150,0.663655004,0,0
2RP739437,2019-01-01,0,135,150,0.624056327,0,0
2RP739437,2019-01-21,0,135,150,0.599525346,0,0
2RP739437,2019-02-20,0,115.3125,130.3125,0.671872647,0,0
2RP739437,2019-03-02,41.034,133.0263158,148.0263158,0.593259755,6.21727272727273,902.748
2RP739437,2019-03-12,0,112,127,0.660856509,0,0
2RP739437,2019-04-11,0,135,150,0.61153658,0,0
2RP739437,2019-04-21,18.563,135,150,0.59741556,2.81257575757576,408.386
2RP739437,2019-05-01,55.689,135,150,0.66883384,8.43772727272727,1225.158
2RP739437,2019-05-11,0,121.8103448,136.8103448,0.558408322,0,0
2RP739437,2019-05-21,56.666,,,,8.58575757575758,1246.652
2RP739437,2019-06-10,0,135,150,0.494473304,0,0
2RP739437,2019-06-20,0,120.6081081,135.6081081,0.608960041,0,0
2RP739437,2019-06-30,0,128.6,143.6,0.587391892,0,0
2RP739437,2019-07-20,10.747,132.421875,147.421875,0.557724874,1.62833333333333,236.434
2RP739437,2019-07-30,0,134.5454545,149.5454545,,0,0
2RP739437,2019-08-09,6.839,133.9830508,148.9830508,0.585311662,1.03621212121212,150.458
2SP107115,2016-12-22,0,122.6446025,137.6446025,0.698863728,0,0
2SP107115,2017-01-01,0,104.2536488,119.2536488,0.668452754,0,0
2SP107115,2017-01-11,2221.698,133.0048932,148.0048932,0.640843628,336.620909090909,48877.356
2SP107115,2017-02-10,0,100.4337152,115.4337152,0.632232405,0,0
2SP107115,2017-02-20,263.79,98.87263339,113.8726334,0.667306431,39.9681818181818,5803.38
2SP107115,2017-03-02,0,108.865107,123.865107,0.569517781,0,0
2SP107115,2017-03-12,2817.668,101.8930958,116.8930958,0.730567794,426.919393939394,61988.696
2SP107115,2017-04-01,0,102.6965048,117.6965048,0.738646353,0,0
2SP107115,2017-04-11,161.205,101.8528743,116.8528743,0.713321115,24.425,3546.51
2SP107115,2017-05-01,2282.272,135,150,0.447267221,345.798787878788,50209.984
2SP107115,2017-05-11,0,96.66426166,111.6642617,0.730541558,0,0
2SP107115,2017-05-21,261.836,105.625733,120.625733,0.673149486,39.6721212121212,5760.392
2SP107115,2017-05-31,0,109.246064,124.246064,0.669273584,0,0
2SP107115,2017-06-20,1441.075,108.0569782,123.0569782,0.710934112,218.344696969697,31703.65
2SP107115,2017-07-10,1675.555,134.818243,149.818243,0.653648075,253.87196969697,36862.21
2SP107115,2017-07-20,196.377,108.2707581,123.2707581,0.713957241,29.7540909090909,4320.294
2SP107115,2017-07-30,1737.106,134.9697581,149.9697581,0.636602252,263.197878787879,38216.332
2SP107115,2017-08-09,0,118.6851951,133.6851951,0.652866359,0,0
2SP107115,2017-08-19,341.95,123.9151874,138.9151874,0.705115072,51.8106060606061,7522.9
2SP107115,2017-09-08,725.911,131.2789203,146.2789203,0.707802024,109.986515151515,15970.042
2SP107115,2017-09-18,612.579,132.0198675,147.0198675,0.550158532,92.815,13476.738
2SP107115,2017-09-28,117.24,125.3225806,140.3225806,0.649754627,17.7636363636364,2579.28
2SP107115,2017-10-08,0,110.8695652,125.8695652,0.588555645,0,0
2SP107115,2017-10-28,0,101.4554795,116.4554795,0.634288153,0,0
2SP107115,2017-11-07,0,104.4886364,119.4886364,0.679273153,0,0
2SP107115,2017-11-17,933.035,135,150,0.648743997,141.368939393939,20526.77
2SP107115,2017-11-27,0,135,150,0.562020324,0,0
2SP107115,2017-12-07,1248.606,98.05373526,113.0537353,0.653325546,189.182727272727,27469.332
2SP107115,2017-12-17,0,95.88306313,110.8830631,0.615737311,0,0
2SP107115,2017-12-27,399.593,100.0060241,115.0060241,0.672027391,60.544393939394,8791.046
2SP107115,2018-01-06,0,126.2443643,141.2443643,0.685785734,0,0
2SP107115,2018-01-26,0,135,150,0.496713936,0,0
2SP107115,2018-02-15,728.842,109.9612949,124.9612949,0.693487803,110.430606060606,16034.524
2SP107115,2018-03-17,0,104.8662263,119.8662263,0.676359542,0,0
2SP107115,2018-04-16,0,103.1636047,118.1636047,0.687960519,0,0
2SP107115,2018-04-26,179.768,95.88499184,110.8849918,0.686387665,27.2375757575758,3954.896
2SP107115,2018-05-06,3665.704,132.1804037,147.1804037,0.634171936,555.409696969697,80645.488
2SP107115,2018-05-26,0,133.2795821,148.2795821,0.662748774,0,0
2SP107115,2018-06-05,0,108.2115525,123.2115525,0.631531954,0,0
2SP107115,2018-06-15,1429.351,125.6757764,140.6757764,0.612669561,216.568333333333,31445.722
2SP107115,2018-06-25,550.051,125.7885615,140.7885615,0.612918525,83.3410606060606,12101.122
2SP107115,2018-07-05,750.336,133.201559,148.201559,0.649920879,113.687272727273,16507.392
2SP107115,2018-07-15,1024.873,118.4863222,133.4863222,0.633919935,155.283787878788,22547.206
2SP107115,2018-07-25,370.283,124.5023697,139.5023697,0.674060401,56.1034848484849,8146.226
2SP107115,2018-08-04,254.02,130.4821074,145.4821074,0.647515606,38.4878787878788,5588.44
2SP107115,2018-08-14,354.651,132.6205288,147.6205288,0.690043635,53.735,7802.322
2SP107115,2018-08-24,53.735,133.2142857,148.2142857,0.665328879,8.14166666666667,1182.17
2SP107115,2018-09-03,307.755,131.7582418,146.7582418,0.681791912,46.6295454545455,6770.61
2SP107115,2018-09-13,146.55,134.7560976,149.7560976,0.638467849,22.2045454545455,3224.1
2SP107115,2018-10-03,91.838,112.2413793,127.2413793,0.68695249,13.9148484848485,2020.436
2SP107115,2018-10-23,0,103.255814,118.255814,0.647922381,0,0
2SP107115,2018-11-02,2.931,102.75,117.75,0.628623403,0.444090909090909,64.482
2SP107115,2018-11-12,3.908,105.4166667,120.4166667,0.682148345,0.592121212121212,85.976
2SP107115,2018-11-22,24.425,135,150,0.625961204,3.70075757575758,537.35
2SP107115,2018-12-02,0,132.7142857,147.7142857,0.653511349,0,0
2SP107115,2019-01-01,0,135,150,0.695914981,0,0
2SP107115,2019-01-21,1433.259,99.77488977,114.7748898,0.635109864,217.160454545455,31531.698
2SP107115,2019-02-20,0,100.817855,115.817855,0.706280972,0,0
2SP107115,2019-03-02,0,104.6437055,119.6437055,0.643593475,0,0
2SP107115,2019-03-12,0,97.85539216,112.8553922,0.690832922,0,0
2SP107115,2019-04-11,2508.936,132.2592905,147.2592905,0.681383569,380.141818181818,55196.592
2SP107115,2019-04-21,1615.958,121.3119073,136.3119073,0.660090501,244.842121212121,35551.076
2SP107115,2019-05-01,0,134.9713604,149.9713604,0.668472128,0,0
2SP107115,2019-05-11,0,98.45866766,113.4586677,0.673282351,0,0
2SP107115,2019-05-21,4542.073,135,150,0.524904672,688.192878787879,99925.606
2SP107115,2019-06-10,531.488,135,150,0.509476039,80.5284848484849,11692.736
2SP107115,2019-06-20,0,103.5029418,118.5029418,0.694808037,0,0
2SP107115,2019-06-30,34.195,110.6455863,125.6455863,0.671063164,5.18106060606061,752.29
2SP107115,2019-07-20,93.792,114.8183042,129.8183042,0.640027214,14.2109090909091,2063.424
2SP107115,2019-07-30,68.39,117.7951231,132.7951231,,10.3621212121212,1504.58
2SP107115,2019-08-09,1231.02,121.9373402,136.9373402,0.625599037,186.518181818182,27082.44
2SP115941,2016-12-22,0,127.9856115,142.9856115,0.642091273,0,0
2SP115941,2017-01-01,0,112.0960809,127.0960809,0.583129039,0,0
2SP115941,2017-01-11,581.315,129.6383929,144.6383929,0.650752346,88.0780303030303,12788.93
2SP115941,2017-02-10,0,111.7777076,126.7777076,0.619806615,0,0
2SP115941,2017-02-20,0,93.56684408,108.5668441,0.691748882,0,0
2SP115941,2017-03-02,1250.56,135,150,0.546203435,189.478787878788,27512.32
2SP115941,2017-03-12,0,94.44151739,109.4415174,0.695476737,0,0
2SP115941,2017-04-01,0.977,103.0261969,118.0261969,0.740061391,0.148030303030303,21.494
2SP115941,2017-04-11,46.896,106.4786169,121.4786169,0.690400496,7.10545454545455,1031.712
2SP115941,2017-05-01,1329.697,135,150,0.432100305,201.469242424242,29253.334
2SP115941,2017-05-11,0,93.27515866,108.2751587,0.740969008,0,0
2SP115941,2017-05-21,12.701,119.1052233,134.1052233,0.722981605,1.92439393939394,279.422
2SP115941,2017-05-31,84.999,100.9911016,115.9911016,0.684634673,12.8786363636364,1869.978
2SP115941,2017-06-20,103.562,110.3805365,125.3805365,0.724708026,15.6912121212121,2278.364
2SP115941,2017-07-10,2725.83,135,150,0.670481783,413.004545454545,59968.26
2SP115941,2017-07-20,0,112.6686553,127.6686553,0.697608791,0,0
2SP115941,2017-07-30,1341.421,129.8743719,144.8743719,0.617848543,203.245606060606,29511.262
2SP115941,2017-08-09,0,127.0200182,142.0200182,0.609701669,0,0
2SP115941,2017-08-19,714.187,129.7272019,144.7272019,0.661526238,108.210151515152,15712.114
2SP115941,2017-09-08,1635.498,128.3576233,143.3576233,0.639221795,247.802727272727,35980.956
2SP115941,2017-09-18,160.228,132.3626374,147.3626374,0.569293742,24.2769696969697,3525.016
2SP115941,2017-09-28,552.005,120.8282209,135.8282209,0.697046591,83.6371212121212,12144.11
2SP115941,2017-10-08,0,131.4459295,146.4459295,0.593238059,0,0
2SP115941,2017-10-28,474.822,99.97032641,114.9703264,0.65695157,71.9427272727273,10446.084
2SP115941,2017-11-07,118.217,111.3888889,126.3888889,0.660318641,17.9116666666667,2600.774
2SP115941,2017-11-17,196.377,135,150,0.70005133,29.7540909090909,4320.294
2SP115941,2017-11-27,0,129.2658228,144.2658228,0.543492152,0,0
2SP115941,2017-12-07,0,111.8494705,126.8494705,0.610332736,0,0
2SP115941,2017-12-17,0,115.795351,130.795351,0.584286442,0,0
2SP115941,2017-12-27,1506.534,118.2027407,133.2027407,0.601674992,228.262727272727,33143.748
2SP115941,2018-01-06,319.479,129.581183,144.581183,0.581269742,48.4059090909091,7028.538
2SP115941,2018-01-26,0,135,150,0.663143152,0,0
2SP115941,2018-02-15,80.114,122.388764,137.388764,0.696270262,12.1384848484849,1762.508
